Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Severity
39.697266,-84.218781,0.01,44.1,89.0,29.32,5.0,16.1,2
40.993092,-81.662689,0.01,39.9,89.0,29.55,4.0,12.7,2
39.845287,-83.993217,0.01,41.0,99.0,29.37,3.0,15.0,3
41.041447,-81.565163,0.01,39.9,89.0,29.55,4.0,12.7,3
41.407391,-81.64676700000003,0.01,35.1,92.0,29.6,2.0,18.4,3
41.037265999999995,-81.583786,0.01,39.9,89.0,29.55,4.0,12.7,3
39.59872100000001,-84.161491,0.01,44.1,93.0,29.31,1.8,15.0,2
40.018669,-81.565704,0.0,46.0,86.0,29.46,7.0,11.5,1
39.724251,-84.21315799999998,0.01,44.1,93.0,29.31,1.8,15.0,2
39.758556,-84.177246,0.01,41.0,99.0,29.37,3.0,15.0,2
39.790565,-84.25914,0.01,39.0,96.0,29.33,1.8,15.0,2
39.753105,-84.15158100000002,0.01,41.0,99.0,29.37,3.0,15.0,2
40.301411,-83.06575,0.01,41.0,93.0,29.42,7.0,11.5,2
39.732567,-84.15900400000002,0.01,45.0,90.0,29.29,2.0,16.1,2
39.800358,-82.708252,0.01,48.0,89.0,29.37,10.0,9.2,2
41.351006,-83.622826,0.01,35.1,89.0,29.45,1.5,13.8,3
39.790565,-84.25914,0.01,44.1,100.0,29.24,8.0,9.2,2
39.753105,-84.15158100000002,0.01,50.0,100.0,29.22,10.0,9.2,2
40.11195,-83.016663,0.94,52.0,80.0,29.17,10.0,18.4,3
38.892097,-84.208702,0.0,33.8,90.0,29.62,10.0,15.0,2
39.981602,-82.885704,0.0,30.2,93.0,29.51,3.0,12.7,2
41.337879,-82.216049,0.01,30.9,92.0,29.45,0.5,23.0,2
39.747112,-84.163826,0.01,33.4,90.0,29.65,7.0,12.7,2
40.087536,-82.98741899999997,0.01,32.0,88.0,29.56,9.0,15.0,3
39.782368,-84.203339,0.01,33.1,89.0,29.69,4.0,18.4,2
39.87857800000001,-83.049774,0.01,33.8,87.0,29.64,7.0,13.8,3
39.669388,-84.22225999999998,0.01,33.1,85.0,29.73,4.0,11.5,2
39.626953,-84.212288,0.01,35.1,78.0,29.79,2.5,18.4,2
39.812687,-84.22734799999998,0.01,33.1,89.0,29.89,5.0,20.7,2
39.819839,-84.189087,0.01,33.1,89.0,29.89,5.0,20.7,2
39.953262,-83.01795200000002,0.01,32.0,50.0,30.23,10.0,8.1,2
39.739319,-84.157219,0.01,34.3,52.0,30.25,10.0,9.2,2
39.91468,-83.01690699999997,0.01,32.0,51.0,30.21,10.0,9.2,3
41.037647,-81.584183,0.01,28.9,67.0,30.21,5.0,11.5,3
39.798611,-84.207466,0.01,33.1,61.0,30.24,10.0,10.4,2
40.083206,-82.90679899999998,0.01,42.1,55.0,30.04,10.0,6.9,3
39.749916,-84.139359,0.01,63.1,35.0,29.81,10.0,26.5,2
39.752734999999994,-84.145386,0.01,62.8,32.0,29.67,10.0,23.0,2
39.689021999999994,-84.220665,0.01,41.0,82.0,29.83,6.0,15.0,2
39.778011,-84.20049300000002,0.01,37.0,89.0,29.89,8.0,17.3,2
41.399147,-81.565674,0.0,36.0,86.0,29.74,10.0,21.9,2
39.59670300000001,-84.238388,0.01,39.0,79.0,29.91,10.0,13.8,3
39.973015,-83.014801,0.01,37.9,70.0,29.9,10.0,13.8,3
39.777355,-84.19957,0.0,37.9,86.0,29.95,10.0,12.7,2
41.139114,-81.597305,0.01,37.0,67.0,29.86,10.0,15.0,2
39.64724,-84.224319,0.01,39.0,70.0,30.01,4.0,9.2,2
39.745487,-84.16544300000002,0.0,39.2,75.0,29.98,10.0,11.5,2
39.732552,-84.12197900000002,0.0,39.2,75.0,30.0,10.0,15.0,2
39.778011,-84.20049300000002,0.0,42.1,70.0,30.04,10.0,18.4,2
40.002552,-83.11835500000002,0.01,44.6,66.0,30.01,10.0,17.3,3
39.780014,-84.162888,0.01,54.1,40.0,29.99,10.0,15.0,2
39.643101,-84.209923,0.01,53.1,37.0,29.99,10.0,11.5,2
39.767769,-84.17716999999998,0.01,52.5,41.0,30.0,10.0,13.8,2
39.812687,-84.22734799999998,0.01,50.0,52.0,30.0,10.0,11.5,2
39.986324,-82.985458,0.01,48.9,46.0,30.0,10.0,9.2,3
40.109913,-84.223648,0.01,44.6,66.0,29.98,10.0,5.8,3
39.83847,-84.246307,0.01,46.0,58.0,30.02,10.0,10.4,2
39.627990999999994,-84.17021899999997,0.0,45.0,52.0,30.02,10.0,4.6,2
39.945834999999995,-83.061295,0.0,34.0,85.0,29.94,10.0,3.5,2
39.591389,-84.229485,0.01,37.9,68.0,29.92,10.0,8.1,2
39.790302,-84.21390500000003,0.01,37.0,79.0,29.9,10.0,9.2,2
39.927440999999995,-83.056198,0.01,35.6,81.0,29.94,10.0,3.5,2
39.946892,-82.91548900000002,0.01,37.0,73.0,29.95,10.0,4.6,2
40.002552,-83.11835500000002,0.01,33.8,87.0,29.92,10.0,3.5,3
39.79031,-84.029114,0.01,46.6,61.0,29.82,10.0,6.9,2
39.087887,-84.236076,0.01,54.1,42.0,29.8,10.0,6.9,2
39.188583,-84.258705,0.01,54.3,43.0,29.81,10.0,13.8,2
39.012833,-83.797585,0.01,53.6,52.0,29.76,10.0,6.9,2
40.151196,-84.22003199999997,7.07,42.8,93.0,29.72,4.0,9.2,3
40.033405,-82.910225,0.01,55.9,39.0,29.72,10.0,8.1,2
39.591389,-84.229485,0.01,48.0,71.0,29.72,10.0,8.1,2
40.080338,-82.880074,0.01,48.0,96.0,29.55,4.0,5.8,2
40.200333,-83.027435,0.0,48.2,93.0,29.51,10.0,9.2,2
40.02504,-82.904129,0.01,48.2,93.0,29.52,8.0,8.1,3
40.013062,-82.90213,0.01,48.2,100.0,29.52,8.0,9.2,3
40.065559,-82.906418,0.01,50.0,94.0,29.52,5.0,10.4,3
39.588413,-84.229774,0.01,39.0,82.0,29.69,10.0,25.3,2
39.902195,-83.084763,0.0,48.2,87.0,29.56,10.0,15.0,2
41.370506,-83.616997,0.01,28.9,54.0,30.16,10.0,11.5,3
39.945427,-82.846558,0.01,30.9,47.0,30.17,10.0,5.8,2
39.945751,-82.846252,0.01,30.9,47.0,30.18,10.0,11.5,3
41.316475,-81.649101,0.01,25.0,66.0,30.2,10.0,10.4,2
39.786633,-84.170837,0.01,29.8,48.0,30.2,10.0,5.8,2
39.768337,-84.194244,0.0,28.9,56.0,30.21,10.0,4.6,2
39.797005,-84.154556,0.0,29.5,53.0,30.2,10.0,,2
40.005947,-82.858887,0.0,25.0,66.0,30.19,10.0,4.6,2
39.355782,-83.268311,0.01,25.2,79.0,30.17,10.0,3.5,2
40.030914,-82.994598,0.01,27.0,61.0,30.19,10.0,6.9,3
39.746147,-84.183167,0.0,30.2,75.0,30.14,3.0,5.8,2
39.771233,-84.1763,0.0,30.2,75.0,30.14,3.0,5.8,2
39.976398,-83.119225,0.01,26.6,80.0,30.16,10.0,5.8,3
39.948391,-82.943558,0.01,28.0,58.0,30.19,10.0,9.2,3
39.321606,-84.070908,0.01,28.9,78.0,30.21,4.0,3.5,2
39.085529,-84.178314,0.01,30.0,99.0,30.13,5.0,,2
39.758556,-84.177246,0.01,30.6,79.0,30.16,10.0,5.8,2
39.939571,-83.009911,0.01,30.2,69.0,30.13,10.0,5.8,3
39.747753,-84.20558199999998,0.01,30.0,92.0,30.1,1.0,8.1,3
39.815628,-84.093338,0.0,32.0,93.0,30.1,1.0,4.6,2
39.635357,-84.216339,0.0,34.0,79.0,30.11,3.0,10.4,2
39.757317,-84.151299,0.0,32.0,100.0,30.14,2.5,6.9,2
39.768837,-84.20156899999998,0.0,33.1,96.0,30.07,1.5,8.1,2
39.749916,-84.139359,0.01,33.1,94.0,30.08,1.5,6.9,2
39.685413,-84.220871,0.01,33.1,89.0,30.02,1.0,6.9,2
39.919437,-82.775238,0.0,33.1,82.0,30.06,2.0,8.1,2
39.972076,-83.09818299999998,0.01,30.2,100.0,30.05,1.0,4.6,2
39.791206,-84.206223,0.01,34.0,96.0,30.01,2.5,8.1,3
39.778645,-84.20476500000002,0.01,33.1,96.0,30.0,2.0,6.9,2
39.749916,-84.139359,0.01,32.0,100.0,30.0,1.8,6.9,2
39.934155,-82.852524,0.01,30.2,93.0,30.03,1.5,4.6,3
39.755344,-84.203598,0.01,32.0,100.0,30.05,1.8,5.8,3
40.045821999999994,-83.033424,0.01,32.0,92.0,30.02,2.5,6.9,3
40.051949,-83.03280600000002,0.01,32.0,92.0,30.02,2.5,6.9,3
39.943745,-83.073151,0.01,31.6,100.0,30.04,2.5,3.5,2
39.89217,-83.039169,0.01,31.6,100.0,30.04,2.5,3.5,3
41.113785,-81.611633,0.01,27.0,89.0,30.03,2.0,,3
39.948158,-83.036201,0.01,31.6,100.0,30.04,2.5,3.5,3
39.819839,-84.189087,0.01,30.9,96.0,30.1,2.5,12.7,3
39.788414,-84.183693,0.01,32.9,99.0,30.1,7.0,8.1,3
39.747406,-84.239487,0.01,30.9,96.0,30.08,3.0,12.7,2
39.747753,-84.20558199999998,0.01,30.9,96.0,30.08,3.0,12.7,2
39.788414,-84.183693,0.01,32.0,100.0,30.12,2.5,9.2,3
41.351006,-83.622826,0.01,28.9,85.0,30.17,9.0,5.8,3
39.756203,-84.25322,0.01,30.0,96.0,30.14,4.0,13.8,2
39.94365300000001,-83.060631,0.0,32.0,93.0,30.06,4.0,9.2,2
39.985336,-82.78984100000002,0.01,32.0,80.0,30.07,6.0,9.2,2
40.077419,-82.907898,0.01,32.0,80.0,30.07,6.0,9.2,3
39.739037,-84.152107,0.0,31.8,99.0,30.13,6.0,10.4,2
40.083298,-84.117058,0.01,30.0,96.0,30.14,4.0,13.8,2
40.089439,-83.036194,0.01,32.0,88.0,30.12,6.0,9.2,2
39.735844,-84.121658,0.01,32.5,92.0,30.18,5.0,5.8,2
39.764576,-84.187706,0.01,32.0,93.0,30.2,10.0,3.5,2
39.747974,-84.215065,0.01,32.0,88.0,30.2,4.0,6.9,2
39.747753,-84.20558199999998,0.01,32.0,88.0,30.2,5.0,8.1,2
39.95232,-83.03761300000002,0.0,33.8,81.0,30.15,7.0,4.6,2
40.01757,-82.928978,0.01,34.0,70.0,30.19,10.0,9.2,2
39.95652800000001,-83.018555,0.01,33.8,75.0,30.18,7.0,5.8,2
39.939571,-83.009911,0.01,33.8,75.0,30.18,7.0,5.8,2
39.749916,-84.139359,0.01,33.1,82.0,30.21,10.0,2.3,2
41.137856,-83.65884399999999,0.01,30.9,85.0,30.08,5.0,8.1,3
41.112324,-81.60992399999998,0.01,37.0,76.0,30.11,10.0,9.2,2
40.109077,-83.091064,0.01,39.0,79.0,30.12,10.0,8.1,3
39.779266,-84.23465,0.01,42.1,70.0,30.1,10.0,9.2,2
41.420975,-81.689758,0.01,46.9,56.0,30.04,10.0,21.9,3
39.59670300000001,-84.238388,0.01,48.9,54.0,30.12,10.0,12.7,2
39.772822999999995,-84.135612,0.01,46.4,66.0,30.12,10.0,8.1,2
40.109497,-83.090813,0.01,45.0,65.0,30.14,10.0,10.4,3
40.080402,-82.87745699999998,0.01,52.0,47.0,30.14,10.0,11.5,2
39.741417,-84.18055,0.01,60.1,37.0,30.12,10.0,20.7,2
39.760406,-84.195686,0.0,60.1,37.0,30.12,10.0,20.7,2
39.627781,-84.188354,0.01,57.9,41.0,30.11,10.0,15.0,2
39.706184,-84.217506,0.01,62.1,34.0,30.06,10.0,19.6,2
39.812687,-84.22734799999998,0.01,59.0,46.0,30.05,10.0,13.8,2
39.767471,-84.15786700000002,0.01,62.4,35.0,30.06,10.0,17.3,2
39.902088,-82.898178,0.01,58.8,47.0,30.06,10.0,8.1,3
40.699065999999995,-84.089935,0.01,52.0,59.0,30.03,10.0,9.2,3
39.811291,-84.235176,0.01,51.1,56.0,30.07,10.0,9.2,2
39.811291,-84.235176,0.01,53.1,52.0,30.07,10.0,10.4,2
39.872375,-84.055153,0.01,50.5,58.0,30.08,10.0,5.8,2
39.916484999999994,-82.897026,0.0,54.0,47.0,30.11,10.0,5.8,2
39.019779,-84.20581800000002,0.01,55.4,49.0,30.13,10.0,5.8,2
39.096836,-84.253273,0.01,55.2,50.0,30.15,10.0,4.6,2
40.006477,-83.030991,0.01,53.1,52.0,30.12,10.0,10.4,2
40.080402,-82.87745699999998,0.01,55.0,47.0,30.13,10.0,9.2,2
39.748081,-84.13945799999998,0.01,56.7,51.0,30.14,10.0,13.8,2
40.003059,-82.862289,0.01,55.0,49.0,30.16,10.0,9.2,3
41.36795,-81.821655,0.01,53.1,50.0,30.12,10.0,10.4,3
39.75777100000001,-84.142036,0.0,56.7,51.0,30.14,10.0,13.8,2
39.749916,-84.139359,0.01,61.2,46.0,30.15,10.0,18.4,2
39.106014,-84.147224,0.01,65.1,43.0,30.18,10.0,11.5,2
39.603619,-84.228577,0.0,66.0,45.0,30.14,10.0,16.1,2
39.636219,-84.21775799999998,0.01,66.0,45.0,30.14,10.0,16.1,2
39.790596,-84.253807,0.01,66.0,50.0,30.13,10.0,19.6,2
39.786629,-84.18869000000002,0.01,70.2,43.0,30.13,10.0,18.4,2
40.112133,-83.016998,0.01,68.0,45.0,30.14,10.0,13.8,3
39.753288,-84.191978,0.01,71.6,41.0,30.06,10.0,18.4,2
39.770718,-84.211449,0.0,71.1,39.0,30.02,10.0,16.1,2
39.995968,-83.024574,0.01,71.1,32.0,30.0,10.0,15.0,2
40.131283,-83.089745,0.01,69.1,32.0,30.02,10.0,11.5,2
40.103794,-83.13369,0.01,69.1,32.0,30.02,10.0,11.5,2
40.047691,-82.997086,0.01,69.1,32.0,30.02,10.0,11.5,3
39.93639,-82.881676,0.01,66.9,31.0,30.03,10.0,8.1,3
40.827763,-83.975716,0.01,57.0,64.0,29.97,10.0,16.1,3
39.67155800000001,-84.252678,0.0,55.9,64.0,30.03,10.0,9.2,2
40.028641,-83.01509899999998,0.01,55.0,64.0,30.05,10.0,8.1,2
40.02404,-82.99479699999998,0.01,54.0,66.0,30.07,10.0,4.6,3
40.11182,-82.901276,0.0,54.0,66.0,30.07,10.0,4.6,2
40.09917100000001,-83.134499,0.01,63.0,58.0,30.06,10.0,13.8,3
40.059711,-82.419037,0.01,61.0,62.0,30.08,10.0,6.9,2
39.801685,-84.253998,0.01,64.0,58.0,30.06,10.0,16.1,2
39.798016,-84.25018299999998,0.0,64.0,58.0,30.06,10.0,16.1,2
39.995106,-83.025337,0.01,63.0,58.0,30.08,10.0,13.8,2
39.740906,-84.182121,0.01,66.0,54.0,30.08,10.0,15.0,2
39.757221,-84.205894,0.01,70.2,49.0,30.04,10.0,19.6,2
39.745384,-84.183006,0.01,70.2,49.0,30.04,10.0,19.6,2
39.658932,-84.157677,0.01,70.0,47.0,30.03,10.0,21.9,2
39.780712,-84.18723299999998,0.01,73.0,44.0,30.01,10.0,18.4,2
39.754055,-84.17588,0.01,69.8,49.0,30.02,7.0,17.3,2
39.828781,-84.19839499999998,0.0,66.9,59.0,30.03,9.0,16.1,2
39.805809,-84.222435,0.01,66.9,59.0,30.03,9.0,16.1,2
39.896893,-83.723129,0.01,55.4,100.0,30.02,7.0,5.8,3
39.715988,-84.219238,0.01,57.0,89.0,30.0,10.0,6.9,3
39.896893,-83.723129,0.01,55.9,100.0,30.03,10.0,4.6,3
39.715988,-84.219238,0.01,59.0,87.0,30.0,10.0,9.2,3
39.933803999999995,-82.78944399999997,0.01,59.0,87.0,30.05,6.0,9.2,3
39.668198,-84.147636,0.0,59.0,87.0,30.0,10.0,6.9,2
39.781203999999995,-84.20558199999998,0.01,57.9,93.0,30.01,7.0,13.8,2
39.901142,-84.18789699999998,0.01,57.9,93.0,30.01,7.0,13.8,3
39.903053,-83.162949,0.01,57.2,100.0,30.03,7.0,11.5,2
39.783173,-84.117981,0.01,59.2,100.0,30.01,10.0,11.5,2
39.085529,-84.178314,0.01,60.1,93.0,30.02,10.0,6.9,2
40.111134,-82.992203,0.01,57.2,100.0,30.01,10.0,6.9,3
39.948391,-82.943558,0.01,59.0,93.0,30.03,10.0,9.2,3
39.786411,-84.25376899999998,0.01,57.9,100.0,30.03,1.2,13.8,2
39.782368,-84.203339,0.01,57.9,100.0,30.01,1.8,9.2,2
39.74688,-84.15986600000002,0.0,59.0,100.0,30.01,2.5,15.0,2
39.596725,-84.231667,0.01,59.0,90.0,30.01,6.0,8.1,2
39.784584,-84.15226700000002,0.0,60.8,100.0,30.01,2.8,10.4,2
39.769596,-84.176964,0.01,59.9,100.0,30.02,2.8,10.4,2
39.696461,-83.456673,0.01,60.1,90.0,30.03,1.8,13.8,3
39.97847700000001,-83.119835,0.01,59.0,94.0,30.02,5.0,6.9,3
39.773762,-84.14045,0.0,60.8,100.0,29.98,4.0,11.5,2
39.956909,-83.044914,0.01,60.8,94.0,29.99,2.0,9.2,3
39.788414,-84.183693,0.01,60.8,100.0,29.99,2.5,6.9,3
38.843636,-82.216187,0.0,66.0,70.0,29.17,10.0,5.0,2
39.741505,-84.16555,0.01,60.8,100.0,29.96,2.0,5.8,2
39.978668,-82.974152,0.01,60.1,90.0,29.98,5.0,12.7,3
39.59670300000001,-84.238388,0.01,60.1,93.0,29.96,2.0,6.9,3
39.919376,-82.936417,0.01,58.5,99.0,29.98,5.0,5.8,2
39.788647,-84.18390699999998,0.01,57.6,100.0,30.02,2.5,11.5,3
39.858292,-83.003548,0.01,58.6,98.0,30.0,5.0,9.2,2
39.832066,-83.000374,0.01,56.5,95.0,30.03,10.0,9.2,2
39.965687,-83.009842,0.01,46.9,80.0,30.19,8.0,10.4,2
39.974940999999994,-83.10006,0.01,44.6,93.0,30.28,10.0,6.9,3
41.403664,-82.13942,0.01,37.0,89.0,30.33,10.0,9.2,2
41.323063,-82.616463,0.01,,,,,,3
41.420448,-81.828468,0.01,37.0,89.0,30.37,10.0,12.7,2
39.816311,-84.130341,0.01,45.5,98.0,30.33,10.0,10.4,2
39.798302,-84.235229,0.01,45.0,90.0,30.33,7.0,12.7,2
39.767513,-84.194016,0.01,45.0,90.0,30.33,7.0,12.7,2
39.671932,-84.210815,0.01,46.9,80.0,30.31,8.0,12.7,2
39.781044,-84.242554,0.0,45.0,90.0,30.33,7.0,12.7,2
39.774738,-84.174683,0.01,45.9,95.0,30.34,10.0,10.4,2
39.767204,-84.162796,0.0,46.4,87.0,30.32,10.0,12.7,2
39.95166,-83.017601,0.01,45.0,80.0,30.33,10.0,9.2,2
39.950317,-83.01724200000002,0.01,46.4,87.0,30.33,10.0,12.7,3
39.732437,-84.20874,0.01,46.0,83.0,30.32,8.0,11.5,2
39.253136,-84.135544,0.01,49.6,82.0,30.31,10.0,8.1,2
39.790283,-84.190063,0.01,46.0,86.0,30.34,9.0,10.4,2
39.946922,-83.031151,0.0,48.2,76.0,30.33,10.0,5.8,2
39.956467,-83.045815,0.01,48.2,76.0,30.33,10.0,5.8,2
39.641197,-84.157799,0.01,48.9,74.0,30.33,10.0,10.4,2
41.425308,-81.897865,0.01,37.0,89.0,30.43,10.0,8.1,2
39.917412,-83.014236,0.01,51.8,67.0,30.34,10.0,5.8,4
39.981674,-82.984566,0.01,55.0,51.0,30.32,10.0,,3
39.994205,-83.024689,0.01,55.9,55.0,30.31,10.0,5.8,2
40.004406,-82.918137,0.01,57.0,51.0,30.31,10.0,6.9,3
40.084126,-83.137772,0.01,57.0,51.0,30.32,10.0,8.1,3
39.959778,-82.997467,0.01,57.0,51.0,30.31,10.0,6.9,2
40.008327,-82.986023,0.01,57.0,51.0,30.31,10.0,6.9,3
39.977394,-83.150467,0.01,55.4,54.0,30.31,10.0,4.6,3
40.025917,-82.994576,0.01,51.1,61.0,30.32,10.0,3.5,3
41.40752,-81.64746099999998,0.01,35.1,89.0,30.25,7.0,,3
41.060379,-81.554153,0.01,57.0,51.0,30.2,10.0,3.5,3
40.10564,-82.949692,0.01,59.0,55.0,30.17,10.0,3.5,3
39.732307,-84.240646,0.01,57.0,100.0,29.74,6.0,9.2,2
38.892097,-84.208702,0.0,56.7,100.0,29.75,10.0,3.5,2
39.536186,-84.235069,0.01,55.9,97.0,29.74,2.5,10.4,2
39.805882,-84.21578199999998,0.0,57.0,100.0,29.74,5.0,8.1,2
39.944817,-82.877861,0.01,57.2,94.0,29.75,9.0,5.8,2
39.370232,-84.249039,0.0,51.1,100.0,29.75,0.2,,2
39.734035,-84.14502,0.0,57.4,100.0,29.75,6.0,5.8,2
39.808914,-83.97833299999998,0.01,57.4,100.0,29.75,6.0,5.8,2
39.735283,-84.161659,0.01,55.9,97.0,29.75,3.0,6.9,2
39.820873,-84.237328,0.01,55.9,100.0,29.76,0.5,10.4,2
40.105621,-83.091125,0.01,57.0,96.0,29.76,5.0,8.1,2
39.050854,-84.07486,0.01,57.4,100.0,29.76,10.0,3.5,2
39.751579,-84.239983,0.01,57.0,100.0,29.75,0.5,9.2,2
41.404495,-82.116928,0.01,57.9,90.0,29.73,6.0,11.5,3
39.625694,-84.200005,0.01,57.9,93.0,29.74,6.0,4.6,2
41.383537,-83.641235,0.0,57.0,89.0,29.72,4.0,9.2,2
39.76926,-84.236465,0.01,57.0,100.0,29.75,2.0,9.2,2
39.592564,-84.155518,0.0,57.9,93.0,29.74,6.0,4.6,2
39.788414,-84.183693,0.01,60.8,100.0,29.73,10.0,1.2,2
39.800083,-84.21869699999998,0.01,62.1,86.0,29.7,2.0,6.9,2
39.733723,-84.204971,0.01,61.0,93.0,29.69,4.0,6.9,3
39.738392,-84.140419,0.01,65.8,84.0,29.63,10.0,13.8,2
39.645313,-84.232414,0.01,66.9,57.0,29.61,10.0,11.5,3
39.651726,-84.233627,0.01,66.0,63.0,29.62,10.0,8.1,3
39.945255,-82.600075,0.01,55.9,84.0,29.77,9.0,11.5,3
39.783660999999995,-84.166382,0.0,54.3,100.0,29.82,5.0,2.3,2
40.082298,-82.896858,0.01,53.6,82.0,29.8,6.0,8.1,2
39.75125900000001,-84.167778,0.0,53.6,100.0,29.82,2.0,1.2,2
39.748081,-84.13945799999998,0.01,54.3,100.0,29.83,1.5,2.3,2
39.943745,-83.073151,0.01,53.6,94.0,29.83,4.0,5.8,2
41.407391,-81.64676700000003,0.01,43.0,97.0,29.81,0.8,9.2,3
39.802471,-84.235107,0.01,53.1,100.0,29.84,2.0,3.5,2
39.787209,-84.205185,0.0,55.0,93.0,29.86,4.0,3.5,2
39.731812,-84.15831,0.01,60.8,77.0,29.83,10.0,2.3,2
39.733723,-84.204971,0.01,62.1,72.0,29.83,10.0,5.8,3
39.812775,-84.220001,0.01,64.9,68.0,29.81,10.0,5.8,2
39.794266,-84.215851,0.0,66.9,59.0,29.78,10.0,8.1,2
39.764576,-84.187706,0.01,67.8,63.0,29.79,10.0,3.5,2
39.819523,-84.20468100000002,0.01,68.0,59.0,29.75,10.0,8.1,2
39.788414,-84.183693,0.01,63.1,71.0,29.53,5.0,9.2,3
39.980274,-82.83625,0.01,60.1,62.0,29.55,10.0,5.8,2
39.773193,-84.187454,0.01,64.4,68.0,29.55,7.0,15.0,3
39.941711,-83.978874,0.0,60.4,68.0,29.62,7.0,13.8,2
39.737404,-84.185776,0.01,60.4,68.0,29.62,7.0,13.8,2
40.082397,-82.906921,0.01,64.0,56.0,29.57,10.0,12.7,2
39.184589,-84.235176,0.01,62.1,60.0,29.67,10.0,13.8,2
39.923038,-82.784538,0.01,64.0,60.0,29.58,10.0,8.1,2
39.745384,-84.183006,0.01,59.0,67.0,29.64,7.0,19.6,2
39.870964,-82.855354,0.01,61.2,71.0,29.61,10.0,11.5,2
39.981812,-83.118767,0.01,62.6,72.0,29.63,10.0,9.2,3
39.997391,-83.118156,0.01,62.6,72.0,29.61,10.0,11.5,3
39.632637,-84.20303299999998,0.01,59.0,64.0,29.67,10.0,15.0,3
39.9767,-83.045517,0.01,59.0,64.0,29.67,10.0,17.3,2
39.72419,-84.152336,0.01,56.5,61.0,29.72,10.0,21.9,2
39.770382,-84.194901,0.01,55.0,59.0,29.74,10.0,23.0,3
40.266563,-82.928535,0.01,57.2,51.0,29.73,10.0,23.0,2
41.42202800000001,-81.877464,0.01,59.0,46.0,29.69,10.0,31.1,3
39.820084,-84.16755699999999,0.01,42.1,65.0,29.91,10.0,8.1,2
39.754055,-84.17588,0.01,37.8,81.0,29.91,10.0,6.9,2
39.122822,-84.135796,0.01,46.8,57.0,29.93,10.0,5.8,2
39.803738,-84.22461700000002,0.0,42.1,65.0,29.91,10.0,9.2,2
39.596882,-84.117653,0.01,43.0,60.0,29.9,10.0,5.8,2
39.615669,-84.135452,0.01,43.0,60.0,29.9,10.0,5.8,2
39.973015,-83.014801,0.01,45.0,56.0,29.9,10.0,4.6,2
39.949711,-82.970123,0.01,45.0,56.0,29.9,10.0,4.6,2
39.949711,-82.970123,0.01,48.0,52.0,29.91,10.0,6.9,2
39.733723,-84.204971,0.01,46.9,59.0,29.93,10.0,10.4,3
39.74773,-84.172325,0.01,45.5,71.0,29.94,10.0,8.1,2
39.740417,-84.186539,0.01,45.5,71.0,29.94,10.0,8.1,2
39.625694,-84.200005,0.01,48.0,52.0,29.92,10.0,6.9,2
39.785046,-84.236137,0.0,50.0,50.0,29.94,10.0,18.4,2
39.749626,-84.178291,0.0,55.0,40.0,29.94,10.0,13.8,2
39.783344,-84.253738,0.0,54.0,43.0,29.94,10.0,16.1,2
39.820084,-84.16755699999999,0.01,54.0,43.0,29.94,10.0,16.1,2
39.739201,-84.230324,0.0,54.0,43.0,29.94,10.0,16.1,2
39.790916,-84.235085,0.01,54.0,43.0,29.94,10.0,16.1,2
39.80933,-84.235146,0.0,55.0,31.0,29.92,10.0,21.9,2
39.904540999999995,-83.02684,0.01,57.2,31.0,29.89,10.0,16.1,3
39.982506,-82.98451999999997,0.01,52.0,34.0,29.92,10.0,11.5,3
39.75777100000001,-84.142036,0.0,38.3,72.0,29.98,10.0,,2
39.736004,-84.14344799999998,0.0,39.7,72.0,30.0,10.0,3.5,2
39.59872100000001,-84.161491,0.01,37.0,70.0,30.0,10.0,3.5,2
39.74004,-84.194923,0.01,46.0,51.0,30.02,10.0,10.4,2
39.77626,-84.243752,0.01,50.0,38.0,30.06,10.0,12.7,2
39.62394000000001,-84.194153,0.0,50.0,44.0,30.05,10.0,12.7,2
39.73232700000001,-84.163055,0.0,51.1,35.0,30.06,10.0,11.5,2
39.772064,-84.253517,0.01,52.0,32.0,30.07,10.0,15.0,2
39.772064,-84.253517,0.01,55.0,30.0,30.06,10.0,17.3,2
40.263664,-82.927452,0.01,53.6,26.0,30.02,10.0,15.0,3
39.658939,-84.223244,0.01,55.9,26.0,30.06,10.0,17.3,2
39.67889,-84.221413,0.0,57.0,23.0,30.04,10.0,17.3,2
39.749786,-84.199493,0.01,55.4,25.0,30.04,10.0,19.6,2
39.745384,-84.183006,0.01,55.8,25.0,30.04,10.0,15.0,2
39.625694,-84.200005,0.01,55.9,21.0,30.02,10.0,12.7,2
40.120651,-82.973045,0.01,53.1,26.0,30.01,10.0,18.4,3
41.128685,-81.652153,0.01,48.9,39.0,30.0,10.0,16.1,3
39.959805,-83.370483,0.01,51.8,35.0,30.02,10.0,11.5,2
38.0853,-122.233017,0.0,75.0,48.0,30.0,10.0,5.8,3
37.631813,-122.084167,0.0,75.0,48.0,30.06,10.0,4.6,3
37.896564,-122.070717,0.0,82.9,31.0,29.97,10.0,4.6,2
37.334255,-122.032471,0.0,75.9,48.0,30.04,10.0,4.6,3
37.250729,-121.910713,0.0,75.2,41.0,30.06,10.0,5.8,2
37.701584,-121.906929,0.0,82.9,24.0,30.0,10.0,5.8,3
37.328312,-121.871811,0.0,73.0,53.0,30.04,10.0,4.6,3
37.719162,-122.448273,0.0,71.1,55.0,30.04,10.0,4.6,3
